assembly,query,contig,pident,alen,qlen,qstart,qend,sstart,send,evalue,bitscore
Sb_EDRL,MAL31|YBR298C|614,ATCS02000007.1,23.514,387,614,206,565,5409,4327,5.14e-15,77.8
Sb_EDRL,MAL31|YBR298C|614,ATCS02000047.1,22.359,407,614,112,501,89655,88468,6.16e-15,77.4
Sb_EDRL,MAL31|YBR298C|614,ATCS02000050.1,22.124,565,614,37,562,58768,60357,1.34e-12,69.7
Sb_EDRL,MAL31|YBR298C|614,ATCS02000006.1,23.602,322,614,271,565,366826,365933,5.88e-11,64.3
Sb_EDRL,MAL31|YBR298C|614,ATCS02000017.1,23.093,472,614,114,561,3501,4838,2.31e-10,62.4
Sb_EDRL,MAL31|YBR298C|614,ATCS02000015.1,25.439,456,614,169,599,87334,88653,3.58e-09,58.5
Sb_EDRL,MAL31|YBR298C|614,ATCS02000015.1,31.053,190,614,159,335,545000,544470,4.75e-08,55.1
Sb_EDRL,MAL31|YBR298C|614,ATCS02000016.1,21.445,429,614,15,433,136711,135527,5.11e-07,51.6
Sb_EDRL,MAL32|YBR299W|584,ATCS02000071.1,100.0,584,584,1,584,5040,3289,0.0,1212.0
Sb_EDRL,MAL32|YBR299W|584,ATCS02000013.1,71.058,539,584,48,582,4665,6281,0.0,827.0
Sb_EDRL,MAL32|YBR299W|584,ATCS02000047.1,60.938,576,584,11,584,90706,92430,0.0,761.0
Sb_EDRL,MAL33|YBR297W|468,ATCS02000019.1,98.504,468,468,1,468,589901,591304,0.0,960.0
Sb_EDRL,MAL33|YBR297W|468,ATCS02000013.1,74.255,470,468,1,468,2577,1168,0.0,729.0
Sb_EDRL,MAL33|YBR297W|468,ATCS02000013.1,57.692,78,468,1,78,3438,3205,5.11e-23,101.0
Sb_EDRL,MAL33|YBR297W|468,ATCS02000024.1,70.638,470,468,1,468,76792,78201,0.0,692.0
Sb_EDRL,MAL33|YBR297W|468,ATCS02000047.1,66.17,470,468,1,468,95508,94114,0.0,649.0
Sb_EDRL,MAL33|YBR297W|468,ATCS02000042.1,48.718,39,468,4,42,79184,79300,5.52e-08,53.9
Sb_EDRL,MAL33|YBR297W|468,ATCS02000031.1,47.5,40,468,6,44,61804,61923,5.07e-06,47.8
Sb_EDRL,ASP1|YDR321W|381,ATCS02000006.1,100.0,381,381,1,381,320309,321451,0.0,781.0
Sb_EDRL,GAL1|YBR020W|528,ATCS02000019.1,99.811,528,528,1,528,68850,70433,0.0,1092.0
Sb_EDRL,GAL1|YBR020W|528,ATCS02000004.1,73.664,524,528,4,527,77479,79044,0.0,834.0
Sb_EDRL,GAL2|YLR081W|574,ATCS02000055.1,99.652,574,574,1,574,161118,159397,0.0,1177.0
Sb_EDRL,GAL2|YLR081W|574,ATCS02000007.1,73.063,568,574,6,573,5916,4222,0.0,849.0
Sb_EDRL,GAL2|YLR081W|574,ATCS02000007.1,65.845,568,574,6,573,9259,7571,0.0,745.0
Sb_EDRL,GAL2|YLR081W|574,ATCS02000007.1,65.73,178,574,6,182,524,3,7.38e-55,199.0
Sb_EDRL,GAL2|YLR081W|574,ATCS02000039.1,70.588,578,574,7,573,270286,268556,0.0,814.0
Sb_EDRL,GAL2|YLR081W|574,ATCS02000039.1,65.719,563,574,20,574,274073,272385,0.0,743.0
Sb_EDRL,GAL2|YLR081W|574,ATCS02000039.1,68.47,536,574,38,573,277753,276146,0.0,738.0
Sb_EDRL,GAL2|YLR081W|574,ATCS02000010.1,67.304,523,574,30,552,270272,271828,0.0,709.0
Sb_EDRL,GAL2|YLR081W|574,ATCS02000010.1,22.112,502,574,129,564,19318,17894,1.46e-10,63.2
Sb_EDRL,GAL2|YLR081W|574,ATCS02000060.1,62.727,550,574,3,552,150377,148755,0.0,687.0
Sb_EDRL,GAL2|YLR081W|574,ATCS02000060.1,23.168,505,574,59,535,211697,210261,2.34e-21,97.8
Sb_EDRL,GAL2|YLR081W|574,ATCS02000066.1,58.993,556,574,16,570,4088,2439,0.0,669.0
Sb_EDRL,GAL2|YLR081W|574,ATCS02000051.1,60.11,544,574,28,570,3924,2311,0.0,668.0
Sb_EDRL,GAL2|YLR081W|574,ATCS02000001.1,57.754,561,574,13,572,10542,8878,0.0,662.0
Sb_EDRL,GAL2|YLR081W|574,ATCS02000001.1,22.222,549,574,4,538,3269,4876,3.92e-18,87.4
Sb_EDRL,GAL2|YLR081W|574,ATCS02000047.1,66.109,478,574,1,477,89889,88471,0.0,647.0
Sb_EDRL,GAL2|YLR081W|574,ATCS02000047.1,74.713,87,574,487,573,88448,88188,0.0,130.0
Sb_EDRL,GAL2|YLR081W|574,ATCS02000006.1,73.353,334,574,240,573,366829,365828,1.44e-172,541.0
Sb_EDRL,GAL2|YLR081W|574,ATCS02000050.1,36.599,541,574,29,535,58765,60357,5.24e-103,340.0
Sb_EDRL,GAL2|YLR081W|574,ATCS02000002.1,31.551,561,574,3,552,133712,135346,8.71e-74,255.0
Sb_EDRL,GAL2|YLR081W|574,ATCS02000002.1,30.686,554,574,1,534,32028,33608,1.49e-70,246.0
Sb_EDRL,GAL2|YLR081W|574,ATCS02000002.1,22.391,527,574,24,528,23511,22030,1.94e-16,82.0
Sb_EDRL,GAL2|YLR081W|574,ATCS02000017.1,27.092,502,574,63,548,3447,4892,2.27e-52,192.0
Sb_EDRL,GAL2|YLR081W|574,ATCS02000015.1,27.818,550,574,4,537,86977,88542,1.98e-42,162.0
Sb_EDRL,GAL2|YLR081W|574,ATCS02000015.1,25.673,557,574,50,538,545219,543636,1.18e-40,157.0
Sb_EDRL,GAL2|YLR081W|574,ATCS02000016.1,27.013,559,574,25,564,136624,135023,7.34e-42,160.0
Sb_EDRL,GAL2|YLR081W|574,ATCS02000013.1,25.701,428,574,116,531,725135,726352,1.02e-25,111.0
Sb_EDRL,GAL2|YLR081W|574,ATCS02000019.1,24.725,364,574,171,524,493040,492015,8.07e-19,89.7
Sb_EDRL,GAL2|YLR081W|574,ATCS02000071.1,20.794,428,574,40,460,6127,7365,2.03e-12,68.9
Sb_EDRL,GAL7|YBR018C|366,ATCS02000019.1,100.0,366,366,1,366,65356,64259,0.0,768.0
Sb_EDRL,GAL10|YBR019C|699,ATCS02000019.1,100.0,699,699,1,699,68181,66085,0.0,1452.0
Sb_EDRL,GAL10|YBR019C|699,ATCS02000039.1,51.524,328,699,376,699,503236,502253,7.35e-101,338.0
Sb_EDRL,GAL10|YBR019C|699,ATCS02000066.1,51.976,329,699,376,698,5327,6310,1.98e-99,334.0
Sb_EDRL,GAL3|YDR009W|520,ATCS02000004.1,99.615,520,520,1,520,77488,79047,0.0,1085.0
Sb_EDRL,GAL3|YDR009W|520,ATCS02000019.1,74.468,517,520,5,519,68880,70430,0.0,833.0
Sb_EDRL,GAL4|YPL248C|881,ATCS02000020.1,99.659,881,881,1,881,50084,47442,0.0,1822.0
Sb_EDRL,GAL4|YPL248C|881,ATCS02000011.1,38.983,59,881,7,65,509957,509781,8.25e-08,55.1
Sb_EDRL,GAL4|YPL248C|881,ATCS02000031.1,38.983,59,881,9,67,61804,61980,3.01e-07,53.1
Sb_EDRL,GAL80|YML051W|435,ATCS02000010.1,100.0,435,435,1,435,165026,166330,0.0,896.0
Sb_EDRL,SUC2|YIL162W|532,ATCS02000042.1,99.436,532,532,1,532,13800,15395,0.0,1090.0
Sb_EDRL,ACT1|YFL039C|375,ATCS02000060.1,100.0,372,375,4,375,208705,209820,0.0,775.0
Sb_EDRL,ACT1|YFL039C|375,ATCS02000039.1,46.739,368,375,8,372,345568,344465,7.87e-115,366.0
Sb_EDRL,ACT1|YFL039C|375,ATCS02000004.1,46.154,377,375,8,368,14350,15480,7.94e-114,363.0
Sb_EDRL,ACT1|YFL039C|375,ATCS02000036.1,35.36,444,375,7,372,20704,19400,2.98e-72,243.0
Sb_EDRL,ACT1|YFL039C|375,ATCS02000049.1,28.261,230,375,6,228,73276,73950,4.95e-24,102.0
Sb_EDRL,ACT1|YFL039C|375,ATCS02000049.1,28.889,135,375,253,374,75013,75405,1.84e-11,64.3
Sb_EDRL,ACT1|YFL039C|375,ATCS02000055.1,23.973,438,375,4,367,149345,150613,6.12e-24,102.0
Sb_EDRL,ACT1|YFL039C|375,ATCS02000031.1,26.207,290,375,4,264,80979,80131,4.55e-23,100.0
Sb_EDRL,ACT1|YFL039C|375,ATCS02000031.1,36.301,146,375,224,366,79992,79579,1.32e-21,95.5
Sb_EDRL,ACT1|YFL039C|375,ATCS02000022.1,27.419,186,375,7,188,78504,79058,2.87e-17,82.4
Sb_EDRL,PGK1|YCR012W|416,ATCS02000063.1,100.0,416,416,1,416,60509,59262,0.0,835.0
Sb_EDRL,TDH3|YGR192C|332,ATCS02000013.1,99.398,332,332,1,332,189340,190335,0.0,677.0
Sb_EDRL,TDH3|YGR192C|332,ATCS02000034.1,96.386,332,332,1,332,37810,36815,0.0,660.0
Sb_EDRL,TDH3|YGR192C|332,ATCS02000032.1,87.651,332,332,1,332,36639,37634,0.0,614.0
Sb_EDRL,PMA1|YGL008C|918,ATCS02000013.1,99.782,918,918,1,918,555641,558394,0.0,1877.0
Sb_EDRL,PMA1|YGL008C|918,ATCS02000013.1,27.414,321,918,427,700,550611,549664,8.45e-20,94.4
Sb_EDRL,PMA1|YGL008C|918,ATCS02000013.1,23.573,403,918,78,390,552198,551017,2.03e-18,89.7
Sb_EDRL,PMA1|YGL008C|918,ATCS02000021.1,91.723,882,918,41,918,137329,139968,0.0,1633.0
Sb_EDRL,PMA1|YGL008C|918,ATCS02000014.1,26.093,778,918,53,730,17923,20238,4.9e-62,229.0
Sb_EDRL,PMA1|YGL008C|918,ATCS02000004.1,30.791,354,918,78,388,138696,137638,1.1e-33,139.0
Sb_EDRL,PMA1|YGL008C|918,ATCS02000004.1,28.135,327,918,429,716,137229,136255,3.13e-25,112.0
Sb_EDRL,PMA1|YGL008C|918,ATCS02000006.1,22.028,572,918,164,698,224397,225947,2.47e-22,102.0
Sb_EDRL,PMA1|YGL008C|918,ATCS02000051.1,21.959,592,918,179,656,71736,73487,4.1e-11,65.9
Sb_EDRL,PMA1|YGL008C|918,ATCS02000019.1,22.727,286,918,159,421,584246,585097,1.25e-10,64.3
Sb_EDRL,PMA1|YGL008C|918,ATCS02000019.1,25.346,217,918,534,734,585296,585874,1.01e-07,54.7
Sb_EDRL,PMA1|YGL008C|918,ATCS02000042.1,33.121,157,918,243,392,232765,233223,1.35e-07,54.3
Sb_EDRL,TPS1|YBR126C|495,ATCS02000019.1,100.0,495,495,1,495,280231,278747,0.0,1027.0
Sb_EDRL,TPS1|YBR126C|495,ATCS02000010.1,37.251,451,495,41,481,65544,66869,2.28e-90,300.0
Sb_EDRL,TPS1|YBR126C|495,ATCS02000011.1,35.663,415,495,63,472,471146,469926,1.81e-82,278.0
Sb_EDRL,TPS1|YBR126C|495,ATCS02000005.1,34.321,405,495,101,486,12666,13865,9.58e-72,246.0
Sb_EDRL,GPD1|YDL022W|391,ATCS02000004.1,100.0,391,391,1,391,26694,27866,0.0,810.0
Sb_EDRL,GPD1|YDL022W|391,ATCS02000015.1,75.067,373,391,20,391,180165,181283,0.0,600.0
Sb_EDRL,GLR1|YPL091W|483,ATCS02000021.1,99.379,483,483,1,483,36464,37912,0.0,994.0
Sb_EDRL,GLR1|YPL091W|483,ATCS02000021.1,25.451,499,483,14,479,174506,173091,9.67e-29,119.0
Sb_EDRL,GLR1|YPL091W|483,ATCS02000060.1,27.812,489,483,6,477,159595,161013,1.31e-44,167.0
Sb_EDRL,TRR1|YDR353W|319,ATCS02000007.1,100.0,319,319,1,319,27900,28856,0.0,659.0
Sb_EDRL,TRR1|YDR353W|319,ATCS02000039.1,85.58,319,319,1,319,307127,308083,0.0,580.0
Sb_CLPY01,AAD15|YOL165C|143,JXBM01000015.1,95.804,143,143,1,143,956,528,2.69e-90,284.0
Sb_CLPY01,AAD15|YOL165C|143,JXBM01000001.1,79.845,129,143,1,129,17282,16896,2.89e-67,218.0
Sb_CLPY01,AAD15|YOL165C|143,JXBM01000009.1,79.845,129,143,1,129,638,252,7.9e-67,217.0
Sb_CLPY01,AAD15|YOL165C|143,JXBM01000009.1,79.07,129,143,1,129,709833,710219,2.53e-66,216.0
Sb_CLPY01,AAD15|YOL165C|143,JXBM01000008.1,78.295,129,143,1,129,599,213,2.28e-65,213.0
Sb_CLPY01,ARN2|YHL047C|620,JXBM01000012.1,54.267,621,620,1,615,8659,6797,0.0,702.0
Sb_CLPY01,ARN2|YHL047C|620,JXBM01000017.1,45.896,597,620,10,597,80088,81854,2.7e-170,536.0
Sb_CLPY01,ARN2|YHL047C|620,JXBM01000011.1,43.19,558,620,53,607,541165,539507,2.26e-140,450.0
Sb_CLPY01,ASP3-1|YLR155C|362,JXBM01000001.1,49.415,342,362,28,362,1089567,1090565,1.33e-98,319.0
Sb_CLPY01,ASP3-1|YLR155C|362,JXBM01000008.1,24.727,275,362,89,346,320155,320877,1.06e-08,55.5
Sb_CLPY01,ASP3-2|YLR157C|362,JXBM01000001.1,49.415,342,362,28,362,1089567,1090565,1.33e-98,319.0
Sb_CLPY01,ASP3-2|YLR157C|362,JXBM01000008.1,24.727,275,362,89,346,320155,320877,1.06e-08,55.5
Sb_CLPY01,ASP3-3|YLR158C|362,JXBM01000001.1,49.415,342,362,28,362,1089567,1090565,1.33e-98,319.0
Sb_CLPY01,ASP3-3|YLR158C|362,JXBM01000008.1,24.727,275,362,89,346,320155,320877,1.06e-08,55.5
Sb_CLPY01,ASP3-4|YLR160C|362,JXBM01000001.1,49.415,342,362,28,362,1089567,1090565,1.33e-98,319.0
Sb_CLPY01,ASP3-4|YLR160C|362,JXBM01000008.1,24.727,275,362,89,346,320155,320877,1.06e-08,55.5
Sb_CLPY01,COS10|YNR075W|374,JXBM01000001.1,47.23,379,374,3,373,1085,2203,7.47e-94,306.0
Sb_CLPY01,COS10|YNR075W|374,JXBM01000018.1,46.154,338,374,3,335,1944,2936,6.07e-83,274.0
Sb_CLPY01,COS10|YNR075W|374,JXBM01000010.1,40.957,376,374,5,372,646417,645308,1.74e-75,253.0
Sb_CLPY01,COS10|YNR075W|374,JXBM01000021.1,43.273,275,374,3,272,339,1142,8.37e-58,201.0
Sb_CLPY01,COS10|YNR075W|374,JXBM01000012.1,35.065,385,374,21,373,2671,3804,2.26e-56,197.0
Sb_CLPY01,COS10|YNR075W|374,JXBM01000002.1,41.139,158,374,5,161,2212,2679,2.55e-55,122.0
Sb_CLPY01,COS10|YNR075W|374,JXBM01000002.1,34.906,212,374,174,369,2714,3319,2.55e-55,110.0
Sb_CLPY01,COS10|YNR075W|374,JXBM01000002.1,27.007,137,374,208,336,2248,2646,2.38e-08,54.7
Sb_CLPY01,COS10|YNR075W|374,JXBM01000004.1,52.778,72,374,303,374,993269,993484,1.43e-16,80.5
Sb_CLPY01,COS10|YNR075W|374,JXBM01000004.1,38.356,73,374,115,187,992645,992860,1.84e-09,58.2
Sb_CLPY01,COS10|YNR075W|374,JXBM01000016.1,29.57,186,374,3,187,1271,729,2.4e-15,76.6
Sb_CLPY01,COS10|YNR075W|374,JXBM01000016.1,25.899,139,374,17,152,158259,157843,2.85e-08,54.3
Sb_CLPY01,COS10|YNR075W|374,JXBM01000016.1,28.148,135,374,21,152,166100,166504,4.91e-07,50.4
Sb_CLPY01,COS10|YNR075W|374,JXBM01000015.1,24.607,191,374,1,183,189717,190256,3.82e-07,50.8
Sb_CLPY01,COS6|YGR295C|381,JXBM01000001.1,80.366,382,381,1,380,1058,2203,0.0,609.0
Sb_CLPY01,COS6|YGR295C|381,JXBM01000018.1,80.692,347,381,1,347,1917,2951,0.0,557.0
Sb_CLPY01,COS6|YGR295C|381,JXBM01000021.1,80.634,284,381,1,284,312,1163,9.01e-146,454.0
Sb_CLPY01,COS6|YGR295C|381,JXBM01000010.1,61.376,378,381,1,374,646447,645323,1.98e-140,440.0
Sb_CLPY01,COS6|YGR295C|381,JXBM01000012.1,39.951,408,381,1,380,2593,3804,1.17e-80,268.0
Sb_CLPY01,COS6|YGR295C|381,JXBM01000016.1,44.149,188,381,2,189,1295,741,7.03e-46,151.0
Sb_CLPY01,COS6|YGR295C|381,JXBM01000016.1,29.545,132,381,199,323,730,353,7.03e-46,50.1
Sb_CLPY01,COS6|YGR295C|381,JXBM01000016.1,26.794,209,381,1,205,158304,157708,2.78e-11,63.9
Sb_CLPY01,COS6|YGR295C|381,JXBM01000016.1,24.359,156,381,23,175,168284,168745,5.43e-08,53.5
Sb_CLPY01,COS6|YGR295C|381,JXBM01000016.1,23.418,158,381,19,169,166076,166531,1.27e-07,52.4
Sb_CLPY01,COS6|YGR295C|381,JXBM01000002.1,50.311,161,381,7,167,2197,2676,1.1e-41,155.0
Sb_CLPY01,COS6|YGR295C|381,JXBM01000002.1,35.102,245,381,144,377,2606,3322,2.89e-32,127.0
Sb_CLPY01,COS6|YGR295C|381,JXBM01000002.1,29.252,147,381,214,353,2248,2676,2.63e-06,48.1
Sb_CLPY01,COS6|YGR295C|381,JXBM01000004.1,63.934,61,381,122,182,992645,992827,1.82e-22,85.5
Sb_CLPY01,COS6|YGR295C|381,JXBM01000004.1,48.78,41,381,182,221,992826,992948,1.82e-22,37.4
Sb_CLPY01,COS6|YGR295C|381,JXBM01000004.1,48.571,70,381,311,380,993272,993481,6.33e-13,68.9
Sb_CLPY01,COS6|YGR295C|381,JXBM01000015.1,24.123,228,381,1,199,189675,190337,6.21e-09,56.6
Sb_CLPY01,ENB1|YOL158C|606,JXBM01000011.1,31.949,554,606,63,602,541117,539483,7.46e-88,297.0
Sb_CLPY01,ENB1|YOL158C|606,JXBM01000012.1,31.507,584,606,1,561,8662,6941,7.69e-84,286.0
Sb_CLPY01,ENB1|YOL158C|606,JXBM01000017.1,33.524,525,606,59,572,80223,81773,2.76e-81,278.0
Sb_CLPY01,HXT11|YOL156W|567,JXBM01000004.1,65.179,560,567,5,562,268995,270668,0.0,763.0
Sb_CLPY01,HXT11|YOL156W|567,JXBM01000001.1,75.203,492,567,76,567,1136406,1134937,0.0,760.0
Sb_CLPY01,HXT11|YOL156W|567,JXBM01000001.1,65.493,568,567,4,565,1144935,1143241,0.0,729.0
Sb_CLPY01,HXT11|YOL156W|567,JXBM01000001.1,60.746,563,567,5,567,1141568,1140054,0.0,671.0
Sb_CLPY01,HXT11|YOL156W|567,JXBM01000001.1,53.382,547,567,5,547,12601,10973,0.0,615.0
Sb_CLPY01,HXT11|YOL156W|567,JXBM01000001.1,30.206,533,567,54,562,219707,221260,9.49e-70,243.0
Sb_CLPY01,HXT11|YOL156W|567,JXBM01000001.1,28.866,582,567,5,562,116303,117958,2.24e-69,242.0
Sb_CLPY01,HXT11|YOL156W|567,JXBM01000001.1,25.0,504,567,50,540,1482221,1483675,2.78e-44,168.0
Sb_CLPY01,HXT11|YOL156W|567,JXBM01000001.1,27.907,559,567,14,529,1419335,1417722,1.07e-42,163.0
Sb_CLPY01,HXT11|YOL156W|567,JXBM01000001.1,25.912,548,567,49,530,1224091,1222535,2.47e-36,144.0
Sb_CLPY01,HXT11|YOL156W|567,JXBM01000001.1,23.091,550,567,5,537,5342,6946,3.18e-20,94.0
Sb_CLPY01,HXT11|YOL156W|567,JXBM01000001.1,21.957,460,567,76,520,107573,106290,1.09e-10,63.5
Sb_CLPY01,HXT11|YOL156W|567,JXBM01000012.1,68.142,565,567,2,565,269623,267938,0.0,755.0
Sb_CLPY01,HXT11|YOL156W|567,JXBM01000012.1,66.014,562,567,5,566,273428,271764,0.0,731.0
Sb_CLPY01,HXT11|YOL156W|567,JXBM01000012.1,64.974,571,567,5,566,277228,275522,0.0,728.0
Sb_CLPY01,HXT11|YOL156W|567,JXBM01000006.1,65.234,535,567,29,547,625056,623458,0.0,706.0
Sb_CLPY01,HXT11|YOL156W|567,JXBM01000014.1,65.543,534,567,16,547,150857,149262,0.0,695.0
Sb_CLPY01,HXT11|YOL156W|567,JXBM01000014.1,22.581,496,567,49,523,216034,214610,9.97e-19,89.4
Sb_CLPY01,HXT11|YOL156W|567,JXBM01000009.1,66.19,420,567,53,471,690603,689350,0.0,580.0
Sb_CLPY01,HXT11|YOL156W|567,JXBM01000009.1,72.414,87,567,479,565,689333,689073,0.0,121.0
Sb_CLPY01,HXT11|YOL156W|567,JXBM01000011.1,50.342,439,567,16,434,545754,547034,3.5e-137,439.0
Sb_CLPY01,HXT11|YOL156W|567,JXBM01000011.1,64.151,106,567,414,516,547034,547351,5.84e-36,142.0
Sb_CLPY01,HXT11|YOL156W|567,JXBM01000011.1,65.278,72,567,459,530,547351,547566,1.35e-23,104.0
Sb_CLPY01,HXT11|YOL156W|567,JXBM01000011.1,70.0,30,567,460,489,546973,547062,1.58e-06,49.7
Sb_CLPY01,HXT11|YOL156W|567,JXBM01000008.1,38.356,511,567,41,526,24139,22637,2e-101,335.0
Sb_CLPY01,HXT11|YOL156W|567,JXBM01000008.1,51.174,213,567,25,233,748833,749459,3.33e-63,224.0
Sb_CLPY01,HXT11|YOL156W|567,JXBM01000003.1,29.672,519,567,61,555,954392,952929,7.41e-46,172.0
Sb_CLPY01,HXT11|YOL156W|567,JXBM01000002.1,25.517,435,567,95,515,320339,319113,1.04e-24,108.0
Sb_CLPY01,HXT11|YOL156W|567,JXBM01000007.1,24.942,433,567,96,518,97947,99170,1.66e-24,107.0
Sb_CLPY01,HXT11|YOL156W|567,JXBM01000018.1,23.359,518,567,42,537,8843,10324,4.41e-17,84.0
Sb_CLPY01,HXT9|YJL219W|567,JXBM01000004.1,65.699,551,567,12,562,269022,270668,0.0,766.0
Sb_CLPY01,HXT9|YJL219W|567,JXBM01000001.1,75.203,492,567,76,567,1136406,1134937,0.0,761.0
Sb_CLPY01,HXT9|YJL219W|567,JXBM01000001.1,66.667,561,567,5,565,1144902,1143241,0.0,737.0
Sb_CLPY01,HXT9|YJL219W|567,JXBM01000001.1,60.924,563,567,5,567,1141568,1140054,0.0,676.0
Sb_CLPY01,HXT9|YJL219W|567,JXBM01000001.1,52.834,547,567,9,547,12604,10973,0.0,612.0
Sb_CLPY01,HXT9|YJL219W|567,JXBM01000001.1,29.197,548,567,3,528,116291,117874,3.18e-71,248.0
Sb_CLPY01,HXT9|YJL219W|567,JXBM01000001.1,30.019,533,567,54,562,219707,221260,5.59e-70,244.0
Sb_CLPY01,HXT9|YJL219W|567,JXBM01000001.1,24.528,530,567,50,565,1482221,1483753,7.02e-45,169.0
Sb_CLPY01,HXT9|YJL219W|567,JXBM01000001.1,27.841,528,567,18,529,1419236,1417722,1.21e-44,169.0
Sb_CLPY01,HXT9|YJL219W|567,JXBM01000001.1,25.912,548,567,49,530,1224091,1222535,6.24e-36,142.0
Sb_CLPY01,HXT9|YJL219W|567,JXBM01000001.1,23.091,550,567,5,537,5342,6946,4.55e-20,93.6
Sb_CLPY01,HXT9|YJL219W|567,JXBM01000001.1,21.957,460,567,76,520,107573,106290,4.27e-10,61.6
Sb_CLPY01,HXT9|YJL219W|567,JXBM01000012.1,68.142,565,567,2,565,269623,267938,0.0,756.0
Sb_CLPY01,HXT9|YJL219W|567,JXBM01000012.1,66.014,562,567,5,566,273428,271764,0.0,735.0
Sb_CLPY01,HXT9|YJL219W|567,JXBM01000012.1,64.841,566,567,5,566,277213,275522,0.0,725.0
Sb_CLPY01,HXT9|YJL219W|567,JXBM01000006.1,65.16,531,567,17,547,625041,623458,0.0,704.0
Sb_CLPY01,HXT9|YJL219W|567,JXBM01000014.1,64.391,542,567,6,547,150854,149262,0.0,691.0
Sb_CLPY01,HXT9|YJL219W|567,JXBM01000014.1,22.581,496,567,49,523,216034,214610,3.94e-19,90.5
Sb_CLPY01,HXT9|YJL219W|567,JXBM01000009.1,65.952,420,567,53,471,690603,689350,0.0,577.0
Sb_CLPY01,HXT9|YJL219W|567,JXBM01000009.1,72.414,87,567,479,565,689333,689073,0.0,121.0
Sb_CLPY01,HXT9|YJL219W|567,JXBM01000011.1,49.887,441,567,4,440,545754,547040,2.5e-139,445.0
Sb_CLPY01,HXT9|YJL219W|567,JXBM01000011.1,64.151,106,567,414,516,547034,547351,5.95e-36,142.0
Sb_CLPY01,HXT9|YJL219W|567,JXBM01000011.1,65.278,72,567,459,530,547351,547566,1.24e-23,104.0
Sb_CLPY01,HXT9|YJL219W|567,JXBM01000011.1,70.0,30,567,460,489,546973,547062,1.62e-06,49.7
Sb_CLPY01,HXT9|YJL219W|567,JXBM01000008.1,38.16,511,567,41,526,24139,22637,1.69e-101,336.0
Sb_CLPY01,HXT9|YJL219W|567,JXBM01000008.1,47.009,234,567,4,233,748770,749459,5.37e-65,229.0
Sb_CLPY01,HXT9|YJL219W|567,JXBM01000003.1,30.039,516,567,64,555,954383,952929,2.28e-47,177.0
Sb_CLPY01,HXT9|YJL219W|567,JXBM01000007.1,24.942,433,567,96,518,97947,99170,2.34e-25,110.0
Sb_CLPY01,HXT9|YJL219W|567,JXBM01000002.1,24.773,440,567,95,515,320339,319113,2.56e-24,107.0
Sb_CLPY01,HXT9|YJL219W|567,JXBM01000018.1,22.203,581,567,2,537,8678,10324,7.09e-17,83.2
Sb_CLPY01,IMA2|YOL157C|589,JXBM01000002.1,91.606,548,589,42,589,1042273,1040630,0.0,1068.0
Sb_CLPY01,IMA2|YOL157C|589,JXBM01000018.1,71.891,587,589,1,587,7729,5984,0.0,912.0
Sb_CLPY01,IMA2|YOL157C|589,JXBM01000009.1,65.565,575,589,12,586,691591,693306,0.0,807.0
Sb_CLPY01,IMA3|YIL172C|589,JXBM01000002.1,91.423,548,589,42,589,1042273,1040630,0.0,1065.0
Sb_CLPY01,IMA3|YIL172C|589,JXBM01000018.1,71.891,587,589,1,587,7729,5984,0.0,913.0
Sb_CLPY01,IMA3|YIL172C|589,JXBM01000009.1,65.565,575,589,12,586,691591,693306,0.0,807.0
Sb_CLPY01,IMA4|YJL221C|589,JXBM01000002.1,91.423,548,589,42,589,1042273,1040630,0.0,1065.0
Sb_CLPY01,IMA4|YJL221C|589,JXBM01000018.1,71.891,587,589,1,587,7729,5984,0.0,913.0
Sb_CLPY01,IMA4|YJL221C|589,JXBM01000009.1,65.565,575,589,12,586,691591,693306,0.0,807.0
Sb_CLPY01,MAL11|YGR289C|616,JXBM01000018.1,58.02,586,616,1,584,8609,10342,0.0,703.0
Sb_CLPY01,MAL11|YGR289C|616,JXBM01000001.1,55.026,587,616,1,584,5234,6964,0.0,671.0
Sb_CLPY01,MAL11|YGR289C|616,JXBM01000001.1,26.335,562,616,68,607,219611,221221,1.02e-31,130.0
Sb_CLPY01,MAL11|YGR289C|616,JXBM01000001.1,25.732,478,616,121,576,116534,117904,8.72e-27,115.0
Sb_CLPY01,MAL11|YGR289C|616,JXBM01000001.1,25.0,580,616,37,595,1144926,1143280,4.3e-26,113.0
Sb_CLPY01,MAL11|YGR289C|616,JXBM01000001.1,22.824,517,616,112,608,1136433,1134949,2.54e-20,94.7
Sb_CLPY01,MAL11|YGR289C|616,JXBM01000001.1,22.374,514,616,97,597,12457,10949,4.17e-18,87.8
Sb_CLPY01,MAL11|YGR289C|616,JXBM01000001.1,22.2,491,616,3,475,1141703,1140279,4.15e-16,81.3
Sb_CLPY01,MAL11|YGR289C|616,JXBM01000001.1,21.414,481,616,110,567,1482251,1483621,2.8e-11,65.5
Sb_CLPY01,MAL11|YGR289C|616,JXBM01000001.1,23.729,295,616,65,349,1224172,1223366,4.35e-07,52.0
Sb_CLPY01,MAL11|YGR289C|616,JXBM01000012.1,24.525,526,616,90,592,277096,275573,2.63e-26,114.0
Sb_CLPY01,MAL11|YGR289C|616,JXBM01000012.1,22.857,595,616,26,597,273497,271791,2.12e-24,107.0
Sb_CLPY01,MAL11|YGR289C|616,JXBM01000012.1,23.339,557,616,52,593,269593,267983,1.64e-21,98.6
